,transfer_n,strategy,replicate,treated_phenotype_machine,fraction,contaminated,exclude,infected_by_strains,infected_by_wells,infection_to_well,infection_to_well_id,pheno_num,pheno_str,phenotype,plate,received_transfer_strain,rep,count,rwell,tip,transfer_from_well_id,transfer_to_well,transfer_to_well_id,treatment_with,turnover_id,turnover_strain,turnover_strain_real,well,input_wells,expected_pheno_str_machine,treated_pheno_str_machine,treated_pheno_num_machine
645,7,No treatment,3.0,B_r,9.375,9,9,4,4,2,5,9,9,9,9,8,9,9,9,9,8,8,6,9,1,1,1,9,9,9,9,9
646,7,No treatment,3.0,UI,8.333333333333332,8,8,0,0,1,1,8,8,8,8,4,8,8,8,8,4,4,6,8,4,4,4,8,8,8,8,8
647,7,No treatment,3.0,WT,71.875,69,69,15,15,19,17,69,69,69,69,58,69,69,69,69,58,58,49,69,11,11,11,69,69,69,69,69
648,8,Combo,0.0,A_r,2.083333333333333,2,2,0,0,1,0,2,2,2,2,0,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2
649,8,Combo,0.0,UI,96.875,93,93,23,23,27,24,93,93,93,93,71,93,93,93,93,71,71,73,93,22,22,22,93,93,93,93,93
650,8,Combo,0.0,WT,1.0416666666666665,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
651,8,Combo,1.0,A_r,3.125,3,3,1,1,2,0,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,3,3,3,3,3
652,8,Combo,1.0,UI,95.83333333333334,92,92,22,22,25,24,92,92,92,92,68,92,92,92,92,68,68,73,92,24,24,24,92,92,92,92,92
653,8,Combo,1.0,WT,1.0416666666666665,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1
654,8,Combo,2.0,A_r,1.0416666666666665,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
655,8,Combo,2.0,B_r,1.0416666666666665,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
656,8,Combo,2.0,UI,93.75,90,90,22,22,26,23,90,90,90,90,71,90,90,90,90,71,71,71,90,19,19,19,90,90,90,90,90
657,8,Combo,2.0,WT,4.166666666666666,4,4,1,1,2,0,4,4,4,4,0,4,4,4,4,0,0,3,4,4,4,4,4,4,4,4,4
658,8,Combo,3.0,B_r,1.0416666666666665,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
659,8,Combo,3.0,UI,96.875,93,93,21,21,28,23,93,93,93,93,70,93,93,93,93,70,70,74,93,23,23,23,93,93,93,93,93
660,8,Combo,3.0,WT,2.083333333333333,2,2,2,2,0,0,2,2,2,2,1,2,2,2,2,1,1,1,2,1,1,1,2,2,2,2,2
661,8,Cycling,0.0,A_r,2.083333333333333,2,2,1,1,0,0,2,2,2,2,1,2,2,2,2,1,1,2,2,1,1,1,2,2,2,2,2
662,8,Cycling,0.0,B_r,1.0416666666666665,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
663,8,Cycling,0.0,UI,92.70833333333334,89,89,21,21,27,21,89,89,89,89,69,89,89,89,89,69,69,69,89,20,20,20,89,89,89,89,89
664,8,Cycling,0.0,WT,4.166666666666666,4,4,1,1,1,2,4,4,4,4,1,4,4,4,4,1,1,4,4,3,3,3,4,4,4,4,4
665,8,Cycling,1.0,A_r,4.166666666666666,4,4,2,2,1,1,4,4,4,4,4,4,4,4,4,4,4,3,4,0,0,0,4,4,4,4,4
666,8,Cycling,1.0,B_r,1.0416666666666665,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
667,8,Cycling,1.0,UI,93.75,90,90,21,21,26,22,90,90,90,90,67,90,90,90,90,67,67,71,90,23,23,23,90,90,90,90,90
668,8,Cycling,1.0,WT,1.0416666666666665,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
669,8,Cycling,2.0,A_r,3.125,3,3,1,1,0,2,3,3,3,3,3,3,3,3,3,3,3,2,3,0,0,0,3,3,3,3,3
670,8,Cycling,2.0,B_r,1.0416666666666665,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
671,8,Cycling,2.0,UI,93.75,90,90,21,21,28,20,90,90,90,90,67,90,90,90,90,67,67,72,90,23,23,23,90,90,90,90,90
672,8,Cycling,2.0,WT,2.083333333333333,2,2,1,1,0,1,2,2,2,2,1,2,2,2,2,1,1,1,2,1,1,1,2,2,2,2,2
673,8,Cycling,3.0,A_r,2.083333333333333,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,0,0,0,2,2,2,2,2
674,8,Cycling,3.0,B_r,1.0416666666666665,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
675,8,Cycling,3.0,UI,93.75,90,90,22,22,25,21,90,90,90,90,69,90,90,90,90,69,69,72,90,21,21,21,90,90,90,90,90
676,8,Cycling,3.0,WT,3.125,3,3,0,0,2,1,3,3,3,3,0,3,3,3,3,0,0,2,3,3,3,3,3,3,3,3,3
677,8,Mixing,0.0,A_r,3.125,3,3,2,2,0,0,3,3,3,3,2,3,3,3,3,2,2,3,3,1,1,1,3,3,3,3,3
678,8,Mixing,0.0,B_r,4.166666666666666,4,4,2,2,0,2,4,4,4,4,3,4,4,4,4,3,3,4,4,1,1,1,4,4,4,4,4
679,8,Mixing,0.0,UI,88.54166666666666,85,85,18,18,26,22,85,85,85,85,66,85,85,85,85,66,66,67,85,19,19,19,85,85,85,85,85
680,8,Mixing,0.0,WT,4.166666666666666,4,4,1,1,2,0,4,4,4,4,0,4,4,4,4,0,0,2,4,4,4,4,4,4,4,4,4
681,8,Mixing,1.0,A_r,5.208333333333334,5,5,2,2,1,1,5,5,5,5,4,5,5,5,5,4,4,5,5,1,1,1,5,5,5,5,5
682,8,Mixing,1.0,B_r,3.125,3,3,2,2,0,2,3,3,3,3,2,3,3,3,3,2,2,3,3,1,1,1,3,3,3,3,3
683,8,Mixing,1.0,UI,87.5,84,84,18,18,25,21,84,84,84,84,64,84,84,84,84,64,64,65,84,20,20,20,84,84,84,84,84
684,8,Mixing,1.0,WT,4.166666666666666,4,4,1,1,2,0,4,4,4,4,1,4,4,4,4,1,1,3,4,3,3,3,4,4,4,4,4
685,8,Mixing,2.0,A_r,5.208333333333334,5,5,2,2,2,0,5,5,5,5,4,5,5,5,5,4,4,5,5,1,1,1,5,5,5,5,5
686,8,Mixing,2.0,B_r,4.166666666666666,4,4,3,3,0,2,4,4,4,4,3,4,4,4,4,3,3,4,4,1,1,1,4,4,4,4,4
687,8,Mixing,2.0,UI,87.5,84,84,17,17,25,22,84,84,84,84,64,84,84,84,84,64,64,65,84,20,20,20,84,84,84,84,84
688,8,Mixing,2.0,WT,3.125,3,3,1,1,1,0,3,3,3,3,0,3,3,3,3,0,0,2,3,3,3,3,3,3,3,3,3
689,8,Mixing,3.0,A_r,5.208333333333334,5,5,2,2,2,0,5,5,5,5,4,5,5,5,5,4,4,5,5,1,1,1,5,5,5,5,5
690,8,Mixing,3.0,B_r,3.125,3,3,2,2,0,2,3,3,3,3,2,3,3,3,3,2,2,3,3,1,1,1,3,3,3,3,3
691,8,Mixing,3.0,UI,87.5,84,84,17,17,25,21,84,84,84,84,64,84,84,84,84,64,64,66,84,20,20,20,84,84,84,84,84
692,8,Mixing,3.0,WT,4.166666666666666,4,4,2,2,1,1,4,4,4,4,1,4,4,4,4,1,1,2,4,3,3,3,4,4,4,4,4
693,8,Mono A,0.0,A_r,17.708333333333336,17,17,6,6,6,6,17,17,17,17,14,17,17,17,17,14,14,14,17,3,3,3,17,17,17,17,17
694,8,Mono A,0.0,UI,82.29166666666666,79,79,17,17,22,18,79,79,79,79,57,79,79,79,79,57,57,62,79,22,22,22,79,79,79,79,79
695,8,Mono A,1.0,A_r,16.666666666666664,16,16,6,6,6,5,16,16,16,16,13,16,16,16,16,13,13,13,16,3,3,3,16,16,16,16,16
696,8,Mono A,1.0,UI,82.29166666666666,79,79,17,17,21,19,79,79,79,79,58,79,79,79,79,58,58,63,79,21,21,21,79,79,79,79,79
697,8,Mono A,1.0,WT,1.0416666666666665,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1
698,8,Mono A,2.0,A_r,17.708333333333336,17,17,6,6,6,6,17,17,17,17,14,17,17,17,17,14,14,14,17,3,3,3,17,17,17,17,17
699,8,Mono A,2.0,UI,80.20833333333334,77,77,17,17,22,17,77,77,77,77,56,77,77,77,77,56,56,60,77,21,21,21,77,77,77,77,77
700,8,Mono A,2.0,WT,2.083333333333333,2,2,0,0,0,1,2,2,2,2,1,2,2,2,2,1,1,2,2,1,1,1,2,2,2,2,2
701,8,Mono A,3.0,A_r,17.708333333333336,17,17,6,6,6,6,17,17,17,17,14,17,17,17,17,14,14,14,17,3,3,3,17,17,17,17,17
702,8,Mono A,3.0,UI,82.29166666666666,79,79,17,17,22,18,79,79,79,79,57,79,79,79,79,57,57,62,79,22,22,22,79,79,79,79,79
703,8,Mono B,0.0,A_r,3.125,3,3,1,1,1,0,3,3,3,3,2,3,3,3,3,2,2,3,3,1,1,1,3,3,3,3,3
704,8,Mono B,0.0,B_r,11.458333333333332,11,11,5,5,2,5,11,11,11,11,10,11,11,11,11,10,10,11,11,1,1,1,11,11,11,11,11
705,8,Mono B,0.0,UI,82.29166666666666,79,79,17,17,25,19,79,79,79,79,59,79,79,79,79,59,59,59,79,20,20,20,79,79,79,79,79
706,8,Mono B,0.0,WT,3.125,3,3,0,0,0,0,3,3,3,3,0,3,3,3,3,0,0,3,3,3,3,3,3,3,3,3,3
707,8,Mono B,1.0,A_r,1.0416666666666665,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
708,8,Mono B,1.0,B_r,11.458333333333332,11,11,5,5,2,5,11,11,11,11,10,11,11,11,11,10,10,11,11,1,1,1,11,11,11,11,11
709,8,Mono B,1.0,UI,82.29166666666666,79,79,17,17,24,17,79,79,79,79,61,79,79,79,79,61,61,60,79,18,18,18,79,79,79,79,79
710,8,Mono B,1.0,WT,5.208333333333334,5,5,1,1,2,2,5,5,5,5,0,5,5,5,5,0,0,4,5,5,5,5,5,5,5,5,5
711,8,Mono B,2.0,A_r,1.0416666666666665,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
712,8,Mono B,2.0,B_r,11.458333333333332,11,11,5,5,2,5,11,11,11,11,10,11,11,11,11,10,10,11,11,1,1,1,11,11,11,11,11
713,8,Mono B,2.0,UI,83.33333333333334,80,80,17,17,24,18,80,80,80,80,60,80,80,80,80,60,60,62,80,20,20,20,80,80,80,80,80
714,8,Mono B,2.0,WT,4.166666666666666,4,4,0,0,2,1,4,4,4,4,0,4,4,4,4,0,0,2,4,4,4,4,4,4,4,4,4
715,8,Mono B,3.0,A_r,3.125,3,3,0,0,2,0,3,3,3,3,1,3,3,3,3,1,1,3,3,2,2,2,3,3,3,3,3
716,8,Mono B,3.0,B_r,11.458333333333332,11,11,5,5,2,5,11,11,11,11,10,11,11,11,11,10,10,11,11,1,1,1,11,11,11,11,11
717,8,Mono B,3.0,UI,82.29166666666666,79,79,16,16,23,19,79,79,79,79,59,79,79,79,79,59,59,62,79,20,20,20,79,79,79,79,79
718,8,Mono B,3.0,WT,3.125,3,3,2,2,1,0,3,3,3,3,1,3,3,3,3,1,1,0,3,2,2,2,3,3,3,3,3
719,8,No treatment,0.0,A&B,1.0416666666666665,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
720,8,No treatment,0.0,A_r,16.666666666666664,16,16,5,5,6,5,16,16,16,16,13,16,16,16,16,13,13,13,16,3,3,3,16,16,16,16,16
721,8,No treatment,0.0,B_r,10.416666666666668,10,10,4,4,2,4,10,10,10,10,9,10,10,10,10,9,9,10,10,1,1,1,10,10,10,10,10
722,8,No treatment,0.0,UI,12.5,12,12,0,0,2,3,12,12,12,12,6,12,12,12,12,6,6,7,12,6,6,6,12,12,12,12,12
723,8,No treatment,0.0,WT,59.375,57,57,13,13,18,11,57,57,57,57,42,57,57,57,57,42,42,45,57,15,15,15,57,57,57,57,57
724,8,No treatment,1.0,A&B,1.0416666666666665,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
725,8,No treatment,1.0,A_r,16.666666666666664,16,16,5,5,6,5,16,16,16,16,13,16,16,16,16,13,13,13,16,3,3,3,16,16,16,16,16
726,8,No treatment,1.0,B_r,10.416666666666668,10,10,4,4,2,4,10,10,10,10,9,10,10,10,10,9,9,10,10,1,1,1,10,10,10,10,10
727,8,No treatment,1.0,UI,13.541666666666666,13,13,0,0,2,4,13,13,13,13,7,13,13,13,13,7,7,8,13,6,6,6,13,13,13,13,13
728,8,No treatment,1.0,WT,58.333333333333336,56,56,13,13,18,10,56,56,56,56,41,56,56,56,56,41,41,44,56,15,15,15,56,56,56,56,56
729,8,No treatment,2.0,A&B,1.0416666666666665,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
730,8,No treatment,2.0,A_r,16.666666666666664,16,16,5,5,6,5,16,16,16,16,13,16,16,16,16,13,13,13,16,3,3,3,16,16,16,16,16
731,8,No treatment,2.0,B_r,10.416666666666668,10,10,4,4,2,4,10,10,10,10,9,10,10,10,10,9,9,10,10,1,1,1,10,10,10,10,10
732,8,No treatment,2.0,UI,12.5,12,12,0,0,2,3,12,12,12,12,6,12,12,12,12,6,6,7,12,6,6,6,12,12,12,12,12
733,8,No treatment,2.0,WT,59.375,57,57,13,13,18,11,57,57,57,57,42,57,57,57,57,42,42,45,57,15,15,15,57,57,57,57,57
734,8,No treatment,3.0,AB_r,1.0416666666666665,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
735,8,No treatment,3.0,A_r,16.666666666666664,16,16,5,5,6,5,16,16,16,16,13,16,16,16,16,13,13,13,16,3,3,3,16,16,16,16,16
736,8,No treatment,3.0,B_r,10.416666666666668,10,10,4,4,2,4,10,10,10,10,9,10,10,10,10,9,9,10,10,1,1,1,10,10,10,10,10
737,8,No treatment,3.0,UI,12.5,12,12,0,0,2,3,12,12,12,12,6,12,12,12,12,6,6,7,12,6,6,6,12,12,12,12,12
738,8,No treatment,3.0,WT,59.375,57,57,13,13,18,11,57,57,57,57,42,57,57,57,57,42,42,45,57,15,15,15,57,57,57,57,57
739,9,Combo,0.0,A_r,2.083333333333333,2,2,0,0,0,0,2,2,2,2,1,2,2,2,2,1,1,2,2,1,1,1,2,2,2,2,2
740,9,Combo,0.0,B_r,1.0416666666666665,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1
741,9,Combo,0.0,UI,96.875,93,93,20,20,23,29,93,93,93,93,75,93,93,93,93,75,75,76,93,18,18,18,93,93,93,93,93
742,9,Combo,1.0,A_r,2.083333333333333,2,2,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,2,2,2,2,2
743,9,Combo,1.0,UI,96.875,93,93,20,20,23,28,93,93,93,93,74,93,93,93,93,74,74,75,93,19,19,19,93,93,93,93,93
744,9,Combo,1.0,WT,1.0416666666666665,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
745,9,Combo,2.0,A_r,2.083333333333333,2,2,0,0,0,0,2,2,2,2,1,2,2,2,2,1,1,1,2,1,1,1,2,2,2,2,2
746,9,Combo,2.0,B_r,2.083333333333333,2,2,0,0,1,1,2,2,2,2,0,2,2,2,2,0,0,0,2,2,2,2,2,2,2,2,2
747,9,Combo,2.0,UI,95.83333333333334,92,92,20,20,23,29,92,92,92,92,75,92,92,92,92,75,75,77,92,17,17,17,92,92,92,92,92
748,9,Combo,3.0,A_r,1.0416666666666665,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1
749,9,Combo,3.0,B_r,1.0416666666666665,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1
750,9,Combo,3.0,UI,97.91666666666666,94,94,20,20,23,29,94,94,94,94,76,94,94,94,94,76,76,78,94,18,18,18,94,94,94,94,94
751,9,Cycling,0.0,A_r,4.166666666666666,4,4,1,1,0,0,4,4,4,4,2,4,4,4,4,2,2,3,4,2,2,2,4,4,4,4,4
752,9,Cycling,0.0,B_r,1.0416666666666665,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1
753,9,Cycling,0.0,UI,93.75,90,90,19,19,23,30,90,90,90,90,73,90,90,90,90,73,73,75,90,17,17,17,90,90,90,90,90
754,9,Cycling,0.0,WT,1.0416666666666665,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1
755,9,Cycling,1.0,A_r,6.25,6,6,3,3,0,2,6,6,6,6,4,6,6,6,6,4,4,5,6,2,2,2,6,6,6,6,6
756,9,Cycling,1.0,UI,93.75,90,90,17,17,24,28,90,90,90,90,72,90,90,90,90,72,72,73,90,18,18,18,90,90,90,90,90
757,9,Cycling,2.0,A_r,6.25,6,6,2,2,1,1,6,6,6,6,4,6,6,6,6,4,4,4,6,2,2,2,6,6,6,6,6
758,9,Cycling,2.0,UI,93.75,90,90,18,18,23,29,90,90,90,90,72,90,90,90,90,72,72,74,90,18,18,18,90,90,90,90,90
759,9,Cycling,3.0,A_r,4.166666666666666,4,4,2,2,0,0,4,4,4,4,2,4,4,4,4,2,2,3,4,2,2,2,4,4,4,4,4
760,9,Cycling,3.0,UI,95.83333333333334,92,92,18,18,24,30,92,92,92,92,74,92,92,92,92,74,74,75,92,18,18,18,92,92,92,92,92
761,9,Mixing,0.0,A_r,5.208333333333334,5,5,2,2,0,1,5,5,5,5,3,5,5,5,5,3,3,4,5,2,2,2,5,5,5,5,5
762,9,Mixing,0.0,B_r,4.166666666666666,4,4,2,2,1,3,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,4,4,4,4,4
763,9,Mixing,0.0,UI,90.625,87,87,16,16,23,26,87,87,87,87,69,87,87,87,87,69,69,70,87,18,18,18,87,87,87,87,87
764,9,Mixing,1.0,A_r,8.333333333333332,8,8,3,3,1,3,8,8,8,8,6,8,8,8,8,6,6,6,8,2,2,2,8,8,8,8,8
765,9,Mixing,1.0,B_r,5.208333333333334,5,5,2,2,1,3,5,5,5,5,4,5,5,5,5,4,4,4,5,1,1,1,5,5,5,5,5
766,9,Mixing,1.0,UI,85.41666666666666,82,82,14,14,22,24,82,82,82,82,65,82,82,82,82,65,65,67,82,17,17,17,82,82,82,82,82
767,9,Mixing,1.0,WT,1.0416666666666665,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
768,9,Mixing,2.0,A_r,7.291666666666667,7,7,2,2,0,2,7,7,7,7,5,7,7,7,7,5,5,6,7,2,2,2,7,7,7,7,7
769,9,Mixing,2.0,B_r,5.208333333333334,5,5,2,2,1,3,5,5,5,5,4,5,5,5,5,4,4,4,5,1,1,1,5,5,5,5,5
770,9,Mixing,2.0,UI,84.375,81,81,15,15,22,24,81,81,81,81,66,81,81,81,81,66,66,65,81,15,15,15,81,81,81,81,81
771,9,Mixing,2.0,WT,3.125,3,3,1,1,1,1,3,3,3,3,1,3,3,3,3,1,1,3,3,2,2,2,3,3,3,3,3
772,9,Mixing,3.0,A_r,7.291666666666667,7,7,2,2,0,2,7,7,7,7,5,7,7,7,7,5,5,6,7,2,2,2,7,7,7,7,7
773,9,Mixing,3.0,B_r,5.208333333333334,5,5,2,2,1,3,5,5,5,5,4,5,5,5,5,4,4,4,5,1,1,1,5,5,5,5,5
774,9,Mixing,3.0,UI,83.33333333333334,80,80,14,14,22,24,80,80,80,80,65,80,80,80,80,65,65,65,80,15,15,15,80,80,80,80,80
775,9,Mixing,3.0,WT,4.166666666666666,4,4,2,2,1,1,4,4,4,4,2,4,4,4,4,2,2,3,4,2,2,2,4,4,4,4,4
776,9,Mono A,0.0,A_r,20.833333333333336,20,20,9,9,3,8,20,20,20,20,18,20,20,20,20,18,18,17,20,2,2,2,20,20,20,20,20
777,9,Mono A,0.0,UI,79.16666666666666,76,76,11,11,21,22,76,76,76,76,58,76,76,76,76,58,58,61,76,18,18,18,76,76,76,76,76
778,9,Mono A,1.0,A_r,19.791666666666664,19,19,9,9,2,7,19,19,19,19,17,19,19,19,19,17,17,17,19,2,2,2,19,19,19,19,19
779,9,Mono A,1.0,UI,80.20833333333334,77,77,11,11,22,23,77,77,77,77,59,77,77,77,77,59,59,61,77,18,18,18,77,77,77,77,77
780,9,Mono A,2.0,A_r,20.833333333333336,20,20,9,9,3,8,20,20,20,20,18,20,20,20,20,18,18,17,20,2,2,2,20,20,20,20,20
781,9,Mono A,2.0,UI,78.125,75,75,10,10,21,22,75,75,75,75,57,75,75,75,75,57,57,60,75,18,18,18,75,75,75,75,75
782,9,Mono A,2.0,WT,1.0416666666666665,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
783,9,Mono A,3.0,A_r,20.833333333333336,20,20,9,9,3,8,20,20,20,20,18,20,20,20,20,18,18,17,20,2,2,2,20,20,20,20,20
784,9,Mono A,3.0,UI,79.16666666666666,76,76,11,11,21,22,76,76,76,76,58,76,76,76,76,58,58,61,76,18,18,18,76,76,76,76,76
785,9,Mono B,0.0,A_r,3.125,3,3,1,1,0,1,3,3,3,3,1,3,3,3,3,1,1,2,3,2,2,2,3,3,3,3,3
786,9,Mono B,0.0,B_r,18.75,18,18,6,6,6,7,18,18,18,18,15,18,18,18,18,15,15,15,18,3,3,3,18,18,18,18,18
787,9,Mono B,0.0,UI,73.95833333333334,71,71,13,13,17,20,71,71,71,71,59,71,71,71,71,59,59,57,71,12,12,12,71,71,71,71,71
788,9,Mono B,0.0,WT,4.166666666666666,4,4,0,0,1,2,4,4,4,4,1,4,4,4,4,1,1,4,4,3,3,3,4,4,4,4,4
789,9,Mono B,1.0,A_r,2.083333333333333,2,2,0,0,0,0,2,2,2,2,1,2,2,2,2,1,1,1,2,1,1,1,2,2,2,2,2
790,9,Mono B,1.0,B_r,18.75,18,18,6,6,6,7,18,18,18,18,15,18,18,18,18,15,15,15,18,3,3,3,18,18,18,18,18
791,9,Mono B,1.0,UI,76.04166666666666,73,73,13,13,17,23,73,73,73,73,58,73,73,73,73,58,58,60,73,15,15,15,73,73,73,73,73
792,9,Mono B,1.0,WT,3.125,3,3,1,1,1,0,3,3,3,3,2,3,3,3,3,2,2,2,3,1,1,1,3,3,3,3,3
793,9,Mono B,2.0,B_r,18.75,18,18,6,6,6,7,18,18,18,18,15,18,18,18,18,15,15,15,18,3,3,3,18,18,18,18,18
794,9,Mono B,2.0,UI,81.25,78,78,14,14,18,23,78,78,78,78,61,78,78,78,78,61,61,63,78,17,17,17,78,78,78,78,78
795,9,Mono B,3.0,A&B,1.0416666666666665,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
796,9,Mono B,3.0,A_r,2.083333333333333,2,2,0,0,0,0,2,2,2,2,0,2,2,2,2,0,0,1,2,2,2,2,2,2,2,2,2
797,9,Mono B,3.0,B_r,17.708333333333336,17,17,5,5,6,6,17,17,17,17,14,17,17,17,17,14,14,14,17,3,3,3,17,17,17,17,17
798,9,Mono B,3.0,UI,75.0,72,72,14,14,16,20,72,72,72,72,61,72,72,72,72,61,61,58,72,11,11,11,72,72,72,72,72
799,9,Mono B,3.0,WT,4.166666666666666,4,4,0,0,2,3,4,4,4,4,0,4,4,4,4,0,0,4,4,4,4,4,4,4,4,4,4
800,9,No treatment,0.0,A&B,1.0416666666666665,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
801,9,No treatment,0.0,AB_r,3.125,3,3,2,2,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,3,3,3,3,3
802,9,No treatment,0.0,A_r,16.666666666666664,16,16,6,6,2,5,16,16,16,16,14,16,16,16,16,14,14,13,16,2,2,2,16,16,16,16,16
803,9,No treatment,0.0,B_r,14.583333333333334,14,14,3,3,5,4,14,14,14,14,11,14,14,14,14,11,11,11,14,3,3,3,14,14,14,14,14
804,9,No treatment,0.0,UI,10.416666666666668,10,10,0,0,3,3,10,10,10,10,5,10,10,10,10,5,5,5,10,5,5,5,10,10,10,10,10
805,9,No treatment,0.0,WT,54.166666666666664,52,52,8,8,13,15,52,52,52,52,42,52,52,52,52,42,42,45,52,10,10,10,52,52,52,52,52
806,9,No treatment,1.0,A&B,2.083333333333333,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,2,2,2,2,2
807,9,No treatment,1.0,AB_r,2.083333333333333,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,2,2,2,2,2
808,9,No treatment,1.0,A_r,16.666666666666664,16,16,6,6,2,5,16,16,16,16,14,16,16,16,16,14,14,13,16,2,2,2,16,16,16,16,16
809,9,No treatment,1.0,B_r,14.583333333333334,14,14,3,3,5,4,14,14,14,14,11,14,14,14,14,11,11,11,14,3,3,3,14,14,14,14,14
810,9,No treatment,1.0,UI,10.416666666666668,10,10,0,0,4,2,10,10,10,10,5,10,10,10,10,5,5,6,10,5,5,5,10,10,10,10,10
811,9,No treatment,1.0,WT,54.166666666666664,52,52,8,8,12,16,52,52,52,52,42,52,52,52,52,42,42,44,52,10,10,10,52,52,52,52,52
812,9,No treatment,2.0,A&B,1.0416666666666665,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
813,9,No treatment,2.0,AB_r,3.125,3,3,2,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,3,3,3,3,3
814,9,No treatment,2.0,A_r,16.666666666666664,16,16,6,6,2,5,16,16,16,16,14,16,16,16,16,14,14,13,16,2,2,2,16,16,16,16,16
815,9,No treatment,2.0,B_r,14.583333333333334,14,14,3,3,5,4,14,14,14,14,11,14,14,14,14,11,11,11,14,3,3,3,14,14,14,14,14
816,9,No treatment,2.0,UI,9.375,9,9,0,0,3,2,9,9,9,9,4,9,9,9,9,4,4,5,9,5,5,5,9,9,9,9,9
817,9,No treatment,2.0,WT,55.208333333333336,53,53,8,8,13,16,53,53,53,53,43,53,53,53,53,43,43,45,53,10,10,10,53,53,53,53,53
818,9,No treatment,3.0,AB_r,4.166666666666666,4,4,3,3,1,3,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,4,4,4,4,4
819,9,No treatment,3.0,A_r,16.666666666666664,16,16,6,6,2,5,16,16,16,16,14,16,16,16,16,14,14,13,16,2,2,2,16,16,16,16,16
820,9,No treatment,3.0,B_r,14.583333333333334,14,14,3,3,5,4,14,14,14,14,11,14,14,14,14,11,11,11,14,3,3,3,14,14,14,14,14
821,9,No treatment,3.0,UI,9.375,9,9,0,0,3,2,9,9,9,9,4,9,9,9,9,4,4,5,9,5,5,5,9,9,9,9,9
822,9,No treatment,3.0,WT,55.208333333333336,53,53,8,8,13,16,53,53,53,53,43,53,53,53,53,43,43,45,53,10,10,10,53,53,53,53,53
