,transfer_n,replicate,strategy,phenotype,fraction,contaminated,exclude,infected_by_strains,infected_by_wells,infection_to_well,infection_to_well_id,pheno_num,pheno_str,plate,received_transfer_strain,rep,count,rwell,tip,transfer_from_well_id,transfer_to_well,transfer_to_well_id,treatment_with,turnover_id,turnover_strain,turnover_strain_real,well
1100,14,1.0,Mono B,B_r,22.916666666666664,22,22,8,8,3,6,22,22,22,21,22,22,22,22,21,21,18,22,1,1,1,22
1101,14,1.0,Mono B,UI,77.08333333333334,74,74,11,11,17,18,74,74,74,53,74,74,74,74,53,53,58,74,21,21,21,74
1102,14,1.0,No treatment,A&B,1.0416666666666665,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1
1103,14,1.0,No treatment,AB_r,5.208333333333334,5,5,4,4,0,2,5,5,5,4,5,5,5,5,4,4,5,5,1,1,1,5
1104,14,1.0,No treatment,A_r,34.375,33,33,10,10,5,13,33,33,33,30,33,33,33,33,30,30,30,33,3,3,3,33
1105,14,1.0,No treatment,B_r,10.416666666666668,10,10,2,2,3,1,10,10,10,9,10,10,10,10,9,9,7,10,1,1,1,10
1106,14,1.0,No treatment,Fishy,1.0416666666666665,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1
1107,14,1.0,No treatment,UI,7.291666666666667,7,7,0,0,0,1,7,7,7,3,7,7,7,7,3,3,5,7,4,4,4,7
1108,14,1.0,No treatment,WT,40.625,39,39,2,2,11,7,39,39,39,26,39,39,39,39,26,26,28,39,13,13,13,39
1109,14,2.0,Combo,UI,100.0,96,96,19,19,20,24,96,96,96,74,96,96,96,96,74,74,76,96,22,22,22,96
1110,14,2.0,Cycling,A_r,4.166666666666666,4,4,3,3,1,1,4,4,4,3,4,4,4,4,3,3,4,4,1,1,1,4
1111,14,2.0,Cycling,UI,95.83333333333334,92,92,16,16,19,23,92,92,92,71,92,92,92,92,71,71,72,92,21,21,21,92
1112,14,2.0,Mixing,A_r,1.0416666666666665,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1
1113,14,2.0,Mixing,B_r,1.0416666666666665,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1
1114,14,2.0,Mixing,UI,97.91666666666666,94,94,18,18,20,23,94,94,94,72,94,94,94,94,72,72,74,94,22,22,22,94
1115,14,2.0,Mono A,A_r,31.25,30,30,11,11,6,11,30,30,30,28,30,30,30,30,28,28,27,30,2,2,2,30
1116,14,2.0,Mono A,UI,68.75,66,66,8,8,14,13,66,66,66,46,66,66,66,66,46,46,49,66,20,20,20,66
1117,14,2.0,Mono B,B_r,17.708333333333336,17,17,7,7,3,3,17,17,17,16,17,17,17,17,16,16,12,17,1,1,1,17
1118,14,2.0,Mono B,UI,82.29166666666666,79,79,12,12,17,21,79,79,79,58,79,79,79,79,58,58,64,79,21,21,21,79
1119,14,2.0,No treatment,A&B,1.0416666666666665,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1
1120,14,2.0,No treatment,AB_r,4.166666666666666,4,4,2,2,1,2,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,4
1121,14,2.0,No treatment,A_r,29.166666666666668,28,28,8,8,5,10,28,28,28,26,28,28,28,28,26,26,25,28,2,2,2,28
1122,14,2.0,No treatment,B_r,9.375,9,9,3,3,2,1,9,9,9,8,9,9,9,9,8,8,5,9,1,1,1,9
1123,14,2.0,No treatment,UI,8.333333333333332,8,8,1,1,0,1,8,8,8,3,8,8,8,8,3,3,5,8,5,5,5,8
1124,14,2.0,No treatment,WT,47.91666666666667,46,46,4,4,12,10,46,46,46,32,46,46,46,46,32,32,36,46,14,14,14,46
1125,14,3.0,Combo,Fishy,1.0416666666666665,1,1,0,0,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1
1126,14,3.0,Combo,UI,98.95833333333334,95,95,19,19,19,24,95,95,95,74,95,95,95,95,74,74,75,95,21,21,21,95
1127,14,3.0,Cycling,A_r,4.166666666666666,4,4,3,3,1,1,4,4,4,3,4,4,4,4,3,3,4,4,1,1,1,4
1128,14,3.0,Cycling,UI,95.83333333333334,92,92,16,16,19,23,92,92,92,71,92,92,92,92,71,71,72,92,21,21,21,92
1129,14,3.0,Mixing,A_r,2.083333333333333,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,0,0,0,2
1130,14,3.0,Mixing,B_r,1.0416666666666665,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1
1131,14,3.0,Mixing,Fishy,1.0416666666666665,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1
1132,14,3.0,Mixing,UI,95.83333333333334,92,92,17,17,19,23,92,92,92,71,92,92,92,92,71,71,73,92,21,21,21,92
1133,14,3.0,Mono A,A_r,35.41666666666667,34,34,13,13,7,13,34,34,34,32,34,34,34,34,32,32,30,34,2,2,2,34
1134,14,3.0,Mono A,UI,64.58333333333334,62,62,6,6,13,11,62,62,62,42,62,62,62,62,42,42,46,62,20,20,20,62
1135,14,3.0,Mono B,B_r,18.75,18,18,7,7,3,5,18,18,18,17,18,18,18,18,17,17,14,18,1,1,1,18
1136,14,3.0,Mono B,UI,81.25,78,78,12,12,17,19,78,78,78,57,78,78,78,78,57,57,62,78,21,21,21,78
1137,14,3.0,No treatment,AB_r,5.208333333333334,5,5,3,3,1,2,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,5
1138,14,3.0,No treatment,A_r,30.208333333333332,29,29,9,9,5,10,29,29,29,27,29,29,29,29,27,27,26,29,2,2,2,29
1139,14,3.0,No treatment,B_r,8.333333333333332,8,8,2,2,2,1,8,8,8,7,8,8,8,8,7,7,4,8,1,1,1,8
1140,14,3.0,No treatment,Fishy,1.0416666666666665,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1
1141,14,3.0,No treatment,UI,7.291666666666667,7,7,0,0,0,1,7,7,7,2,7,7,7,7,2,2,4,7,5,5,5,7
1142,14,3.0,No treatment,WT,47.91666666666667,46,46,4,4,12,10,46,46,46,32,46,46,46,46,32,32,36,46,14,14,14,46
1143,15,0.0,Combo,A_r,1.0416666666666665,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1
1144,15,0.0,Combo,UI,97.91666666666666,94,94,18,18,24,35,94,94,94,76,94,94,94,94,76,76,76,94,18,18,18,94
1145,15,0.0,Combo,WT,1.0416666666666665,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1
1146,15,0.0,Cycling,A_r,4.166666666666666,4,4,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,4
1147,15,0.0,Cycling,B_r,3.125,3,3,0,0,0,2,3,3,3,1,3,3,3,3,1,1,2,3,2,2,2,3
1148,15,0.0,Cycling,Fishy,2.083333333333333,2,2,0,0,0,0,2,2,2,1,2,2,2,2,1,1,1,2,1,1,1,2
1149,15,0.0,Cycling,UI,87.5,84,84,16,16,23,32,84,84,84,70,84,84,84,84,70,70,68,84,14,14,14,84
1150,15,0.0,Cycling,WT,3.125,3,3,1,1,0,0,3,3,3,0,3,3,3,3,0,0,1,3,3,3,3,3
1151,15,0.0,Mixing,A_r,3.125,3,3,0,0,0,0,3,3,3,1,3,3,3,3,1,1,1,3,2,2,2,3
1152,15,0.0,Mixing,B_r,4.166666666666666,4,4,0,0,1,2,4,4,4,3,4,4,4,4,3,3,3,4,1,1,1,4
1153,15,0.0,Mixing,Fishy,2.083333333333333,2,2,2,2,0,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,2
1154,15,0.0,Mixing,UI,87.5,84,84,15,15,23,32,84,84,84,70,84,84,84,84,70,70,68,84,14,14,14,84
1155,15,0.0,Mixing,WT,3.125,3,3,1,1,0,0,3,3,3,0,3,3,3,3,0,0,2,3,3,3,3,3
1156,15,0.0,Mono A,A_r,48.95833333333333,47,47,12,12,13,17,47,47,47,41,47,47,47,47,41,41,41,47,6,6,6,47
1157,15,0.0,Mono A,Fishy,1.0416666666666665,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1
1158,15,0.0,Mono A,UI,50.0,48,48,6,6,11,18,48,48,48,34,48,48,48,48,34,34,34,48,14,14,14,48
1159,15,0.0,Mono B,B_r,32.29166666666667,31,31,11,11,7,13,31,31,31,26,31,31,31,31,26,26,28,31,5,5,5,31
1160,15,0.0,Mono B,UI,67.70833333333334,65,65,7,7,17,22,65,65,65,50,65,65,65,65,50,50,48,65,15,15,15,65
1161,15,0.0,No treatment,A&B,4.166666666666666,4,4,2,2,1,0,4,4,4,3,4,4,4,4,3,3,3,4,1,1,1,4
1162,15,0.0,No treatment,AB_r,8.333333333333332,8,8,3,3,2,5,8,8,8,7,8,8,8,8,7,7,8,8,1,1,1,8
1163,15,0.0,No treatment,A_r,43.75,42,42,11,11,13,14,42,42,42,37,42,42,42,42,37,37,36,42,5,5,5,42
1164,15,0.0,No treatment,B_r,7.291666666666667,7,7,0,0,2,5,7,7,7,5,7,7,7,7,5,5,6,7,2,2,2,7
1165,15,0.0,No treatment,UI,6.25,6,6,0,0,0,2,6,6,6,2,6,6,6,6,2,2,2,6,4,4,4,6
1166,15,0.0,No treatment,WT,30.208333333333332,29,29,2,2,6,9,29,29,29,22,29,29,29,29,22,22,21,29,7,7,7,29
1167,15,1.0,Combo,UI,97.91666666666666,94,94,17,17,24,34,94,94,94,76,94,94,94,94,76,76,75,94,18,18,18,94
1168,15,1.0,Combo,WT,2.083333333333333,2,2,1,1,0,1,2,2,2,0,2,2,2,2,0,0,1,2,2,2,2,2
1169,15,1.0,Cycling,A_r,2.083333333333333,2,2,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,2
1170,15,1.0,Cycling,B_r,4.166666666666666,4,4,0,0,0,2,4,4,4,1,4,4,4,4,1,1,3,4,3,3,3,4
1171,15,1.0,Cycling,Fishy,3.125,3,3,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,3
1172,15,1.0,Cycling,UI,88.54166666666666,85,85,17,17,23,32,85,85,85,70,85,85,85,85,70,70,67,85,15,15,15,85
1173,15,1.0,Cycling,WT,2.083333333333333,2,2,0,0,0,0,2,2,2,0,2,2,2,2,0,0,1,2,2,2,2,2
1174,15,1.0,Mixing,AB_r,1.0416666666666665,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1
1175,15,1.0,Mixing,A_r,5.208333333333334,5,5,2,2,0,1,5,5,5,3,5,5,5,5,3,3,3,5,2,2,2,5
1176,15,1.0,Mixing,B_r,3.125,3,3,1,1,0,1,3,3,3,2,3,3,3,3,2,2,2,3,1,1,1,3
1177,15,1.0,Mixing,Fishy,1.0416666666666665,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1
1178,15,1.0,Mixing,UI,88.54166666666666,85,85,15,15,24,32,85,85,85,69,85,85,85,85,69,69,68,85,16,16,16,85
1179,15,1.0,Mixing,WT,1.0416666666666665,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1
1180,15,1.0,Mono A,A_r,48.95833333333333,47,47,13,13,14,17,47,47,47,40,47,47,47,47,40,40,41,47,7,7,7,47
1181,15,1.0,Mono A,UI,51.041666666666664,49,49,5,5,10,18,49,49,49,36,49,49,49,49,36,36,35,49,13,13,13,49
1182,15,1.0,Mono B,B_r,27.083333333333332,26,26,7,7,8,11,26,26,26,22,26,26,26,26,22,22,22,26,4,4,4,26
1183,15,1.0,Mono B,UI,71.875,69,69,11,11,16,24,69,69,69,54,69,69,69,69,54,54,53,69,15,15,15,69
1184,15,1.0,Mono B,WT,1.0416666666666665,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1
1185,15,1.0,No treatment,AB_r,10.416666666666668,10,10,5,5,3,5,10,10,10,9,10,10,10,10,9,9,9,10,1,1,1,10
1186,15,1.0,No treatment,A_r,43.75,42,42,11,11,13,14,42,42,42,38,42,42,42,42,38,38,35,42,4,4,4,42
1187,15,1.0,No treatment,B_r,8.333333333333332,8,8,0,0,1,6,8,8,8,6,8,8,8,8,6,6,7,8,2,2,2,8
1188,15,1.0,No treatment,Fishy,1.0416666666666665,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1
1189,15,1.0,No treatment,UI,8.333333333333332,8,8,0,0,1,2,8,8,8,3,8,8,8,8,3,3,4,8,5,5,5,8
1190,15,1.0,No treatment,WT,28.125,27,27,2,2,6,8,27,27,27,19,27,27,27,27,19,19,20,27,8,8,8,27
1191,15,2.0,Combo,UI,98.95833333333334,95,95,18,18,24,34,95,95,95,76,95,95,95,95,76,76,75,95,19,19,19,95
1192,15,2.0,Combo,WT,1.0416666666666665,1,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1
1193,15,2.0,Cycling,A_r,4.166666666666666,4,4,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,4
1194,15,2.0,Cycling,B_r,2.083333333333333,2,2,0,0,0,2,2,2,2,0,2,2,2,2,0,0,1,2,2,2,2,2
1195,15,2.0,Cycling,UI,90.625,87,87,17,17,22,32,87,87,87,71,87,87,87,87,71,71,69,87,16,16,16,87
1196,15,2.0,Cycling,WT,3.125,3,3,0,0,1,0,3,3,3,1,3,3,3,3,1,1,2,3,2,2,2,3
1197,15,2.0,Mixing,A_r,3.125,3,3,1,1,0,1,3,3,3,1,3,3,3,3,1,1,1,3,2,2,2,3
1198,15,2.0,Mixing,B_r,2.083333333333333,2,2,0,0,0,1,2,2,2,1,2,2,2,2,1,1,1,2,1,1,1,2
1199,15,2.0,Mixing,UI,92.70833333333334,89,89,17,17,24,32,89,89,89,74,89,89,89,89,74,74,72,89,15,15,15,89
1200,15,2.0,Mixing,WT,2.083333333333333,2,2,0,0,0,1,2,2,2,0,2,2,2,2,0,0,2,2,2,2,2,2
1201,15,2.0,Mono A,A_r,38.54166666666667,37,37,10,10,11,15,37,37,37,33,37,37,37,37,33,33,33,37,4,4,4,37
1202,15,2.0,Mono A,UI,61.458333333333336,59,59,8,8,13,20,59,59,59,43,59,59,59,59,43,43,43,59,16,16,16,59
1203,15,2.0,Mono B,B_r,20.833333333333336,20,20,6,6,5,9,20,20,20,17,20,20,20,20,17,17,18,20,3,3,3,20
1204,15,2.0,Mono B,Fishy,1.0416666666666665,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1
1205,15,2.0,Mono B,UI,78.125,75,75,11,11,19,26,75,75,75,59,75,75,75,75,59,59,58,75,16,16,16,75
1206,15,2.0,No treatment,A&B,1.0416666666666665,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1
1207,15,2.0,No treatment,AB_r,7.291666666666667,7,7,2,2,2,3,7,7,7,6,7,7,7,7,6,6,7,7,1,1,1,7
1208,15,2.0,No treatment,A_r,35.41666666666667,34,34,9,9,10,14,34,34,34,31,34,34,34,34,31,31,28,34,3,3,3,34
1209,15,2.0,No treatment,B_r,7.291666666666667,7,7,0,0,2,5,7,7,7,5,7,7,7,7,5,5,6,7,2,2,2,7
1210,15,2.0,No treatment,UI,9.375,9,9,0,0,1,2,9,9,9,4,9,9,9,9,4,4,5,9,5,5,5,9
1211,15,2.0,No treatment,WT,39.58333333333333,38,38,6,6,9,11,38,38,38,30,38,38,38,38,30,30,30,38,8,8,8,38
1212,15,3.0,Combo,UI,100.0,96,96,18,18,24,35,96,96,96,76,96,96,96,96,76,76,76,96,20,20,20,96
1213,15,3.0,Cycling,A_r,3.125,3,3,0,0,1,0,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,3
1214,15,3.0,Cycling,B_r,2.083333333333333,2,2,0,0,0,2,2,2,2,0,2,2,2,2,0,0,1,2,2,2,2,2
1215,15,3.0,Cycling,Fishy,1.0416666666666665,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1
1216,15,3.0,Cycling,UI,92.70833333333334,89,89,17,17,23,32,89,89,89,72,89,89,89,89,72,72,71,89,17,17,17,89
1217,15,3.0,Cycling,WT,1.0416666666666665,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1
1218,15,3.0,Mixing,A_r,3.125,3,3,1,1,0,0,3,3,3,1,3,3,3,3,1,1,1,3,2,2,2,3
1219,15,3.0,Mixing,B_r,3.125,3,3,1,1,0,1,3,3,3,2,3,3,3,3,2,2,2,3,1,1,1,3
1220,15,3.0,Mixing,Fishy,1.0416666666666665,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1
1221,15,3.0,Mixing,UI,90.625,87,87,15,15,24,31,87,87,87,71,87,87,87,87,71,71,70,87,16,16,16,87
1222,15,3.0,Mixing,WT,2.083333333333333,2,2,1,1,0,2,2,2,2,1,2,2,2,2,1,1,2,2,1,1,1,2
1223,15,3.0,Mono A,A_r,44.79166666666667,43,43,11,11,13,17,43,43,43,39,43,43,43,43,39,39,39,43,4,4,4,43
1224,15,3.0,Mono A,UI,55.208333333333336,53,53,7,7,11,18,53,53,53,37,53,53,53,53,37,37,37,53,16,16,16,53
1225,15,3.0,Mono B,B_r,21.875,21,21,6,6,6,9,21,21,21,17,21,21,21,21,17,17,19,21,4,4,4,21
1226,15,3.0,Mono B,Fishy,1.0416666666666665,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1
1227,15,3.0,Mono B,UI,76.04166666666666,73,73,12,12,18,26,73,73,73,59,73,73,73,73,59,59,56,73,14,14,14,73
1228,15,3.0,Mono B,WT,1.0416666666666665,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1
1229,15,3.0,No treatment,A&B,2.083333333333333,2,2,1,1,1,0,2,2,2,1,2,2,2,2,1,1,1,2,1,1,1,2
1230,15,3.0,No treatment,AB_r,8.333333333333332,8,8,3,3,2,4,8,8,8,7,8,8,8,8,7,7,8,8,1,1,1,8
1231,15,3.0,No treatment,A_r,36.45833333333333,35,35,8,8,10,13,35,35,35,33,35,35,35,35,33,33,31,35,2,2,2,35
1232,15,3.0,No treatment,B_r,6.25,6,6,0,0,1,4,6,6,6,4,6,6,6,6,4,4,5,6,2,2,2,6
1233,15,3.0,No treatment,UI,9.375,9,9,0,0,1,2,9,9,9,4,9,9,9,9,4,4,5,9,5,5,5,9
1234,15,3.0,No treatment,WT,37.5,36,36,6,6,9,12,36,36,36,27,36,36,36,36,27,27,26,36,9,9,9,36
1235,16,0.0,Combo,UI,100.0,96,96,26,26,35,35,96,96,96,76,96,96,96,96,76,76,74,96,20,20,20,96
1236,16,0.0,Cycling,B_r,5.208333333333334,5,5,2,2,1,2,5,5,5,4,5,5,5,5,4,4,5,5,1,1,1,5
1237,16,0.0,Cycling,UI,94.79166666666666,91,91,24,24,34,33,91,91,91,72,91,91,91,91,72,72,69,91,19,19,19,91
1238,16,0.0,Mixing,A_r,1.0416666666666665,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1
1239,16,0.0,Mixing,B_r,4.166666666666666,4,4,1,1,1,1,4,4,4,4,4,4,4,4,4,4,3,4,0,0,0,4
1240,16,0.0,Mixing,Fishy,1.0416666666666665,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1
1241,16,0.0,Mixing,UI,93.75,90,90,24,24,34,33,90,90,90,70,90,90,90,90,70,70,69,90,20,20,20,90
1242,16,0.0,Mono B,B_r,40.625,39,39,16,16,12,13,39,39,39,35,39,39,39,39,35,35,28,39,4,4,4,39
1243,16,0.0,Mono B,UI,58.333333333333336,56,56,10,10,23,22,56,56,56,41,56,56,56,56,41,41,46,56,15,15,15,56
1244,16,0.0,Mono B,WT,1.0416666666666665,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1
1245,16,0.0,No treatment,AB_r,15.625,15,15,9,9,5,6,15,15,15,14,15,15,15,15,14,14,11,15,1,1,1,15
1246,16,0.0,No treatment,A_r,40.625,39,39,10,10,13,16,39,39,39,36,39,39,39,39,36,36,36,39,3,3,3,39
1247,16,0.0,No treatment,B_r,10.416666666666668,10,10,3,3,4,3,10,10,10,8,10,10,10,10,8,8,7,10,2,2,2,10
1248,16,0.0,No treatment,Fishy,1.0416666666666665,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1
1249,16,0.0,No treatment,UI,4.166666666666666,4,4,0,0,1,1,4,4,4,1,4,4,4,4,1,1,1,4,3,3,3,4
1250,16,0.0,No treatment,WT,28.125,27,27,3,3,12,8,27,27,27,16,27,27,27,27,16,16,18,27,11,11,11,27
1251,16,1.0,Combo,UI,100.0,96,96,26,26,35,35,96,96,96,76,96,96,96,96,76,76,74,96,20,20,20,96
1252,16,1.0,Cycling,B_r,6.25,6,6,3,3,1,3,6,6,6,5,6,6,6,6,5,5,5,6,1,1,1,6
1253,16,1.0,Cycling,UI,93.75,90,90,23,23,34,32,90,90,90,71,90,90,90,90,71,71,69,90,19,19,19,90
1254,16,1.0,Mixing,AB_r,1.0416666666666665,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1
1255,16,1.0,Mixing,A_r,1.0416666666666665,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1
1256,16,1.0,Mixing,B_r,3.125,3,3,1,1,0,2,3,3,3,3,3,3,3,3,3,3,1,3,0,0,0,3
1257,16,1.0,Mixing,UI,94.79166666666666,91,91,25,25,35,32,91,91,91,71,91,91,91,91,71,71,71,91,20,20,20,91
1258,16,1.0,Mono B,B_r,35.41666666666667,34,34,14,14,11,12,34,34,34,31,34,34,34,34,31,31,26,34,3,3,3,34
1259,16,1.0,Mono B,UI,64.58333333333334,62,62,12,12,24,23,62,62,62,45,62,62,62,62,45,45,48,62,17,17,17,62
1260,16,1.0,No treatment,A&B,2.083333333333333,2,2,1,1,0,2,2,2,2,2,2,2,2,2,2,2,1,2,0,0,0,2
1261,16,1.0,No treatment,AB_r,17.708333333333336,17,17,11,11,3,6,17,17,17,16,17,17,17,17,16,16,14,17,1,1,1,17
1262,16,1.0,No treatment,A_r,37.5,36,36,9,9,13,14,36,36,36,33,36,36,36,36,33,33,32,36,3,3,3,36
1263,16,1.0,No treatment,B_r,8.333333333333332,8,8,0,0,6,2,8,8,8,7,8,8,8,8,7,7,7,8,1,1,1,8
1264,16,1.0,No treatment,UI,5.208333333333334,5,5,0,0,2,2,5,5,5,2,5,5,5,5,2,2,2,5,3,3,3,5
1265,16,1.0,No treatment,WT,29.166666666666668,28,28,5,5,11,9,28,28,28,16,28,28,28,28,16,16,18,28,12,12,12,28
1266,16,2.0,Combo,UI,100.0,96,96,26,26,35,35,96,96,96,76,96,96,96,96,76,76,74,96,20,20,20,96
1267,16,2.0,Cycling,B_r,4.166666666666666,4,4,2,2,1,2,4,4,4,3,4,4,4,4,3,3,4,4,1,1,1,4
1268,16,2.0,Cycling,UI,95.83333333333334,92,92,24,24,34,33,92,92,92,73,92,92,92,92,73,73,70,92,19,19,19,92
1269,16,2.0,Mixing,A_r,2.083333333333333,2,2,1,1,1,1,2,2,2,1,2,2,2,2,1,1,2,2,1,1,1,2
1270,16,2.0,Mixing,B_r,2.083333333333333,2,2,0,0,1,1,2,2,2,2,2,2,2,2,2,2,1,2,0,0,0,2
1271,16,2.0,Mixing,UI,95.83333333333334,92,92,25,25,33,33,92,92,92,73,92,92,92,92,73,73,71,92,19,19,19,92
1272,16,2.0,Mono B,B_r,30.208333333333332,29,29,14,14,7,11,29,29,29,26,29,29,29,29,26,26,23,29,3,3,3,29
1273,16,2.0,Mono B,UI,69.79166666666666,67,67,12,12,28,24,67,67,67,50,67,67,67,67,50,50,51,67,17,17,17,67
1274,16,2.0,No treatment,AB_r,10.416666666666668,10,10,7,7,3,4,10,10,10,9,10,10,10,10,9,9,9,10,1,1,1,10
1275,16,2.0,No treatment,A_r,36.45833333333333,35,35,10,10,13,14,35,35,35,33,35,35,35,35,33,33,31,35,2,2,2,35
1276,16,2.0,No treatment,B_r,10.416666666666668,10,10,3,3,4,5,10,10,10,9,10,10,10,10,9,9,9,10,1,1,1,10
1277,16,2.0,No treatment,Fishy,1.0416666666666665,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1
1278,16,2.0,No treatment,UI,4.166666666666666,4,4,0,0,1,1,4,4,4,1,4,4,4,4,1,1,1,4,3,3,3,4
1279,16,2.0,No treatment,WT,37.5,36,36,6,6,14,11,36,36,36,23,36,36,36,36,23,23,24,36,13,13,13,36
1280,16,3.0,Combo,UI,100.0,96,96,26,26,35,35,96,96,96,76,96,96,96,96,76,76,74,96,20,20,20,96
1281,16,3.0,Cycling,B_r,4.166666666666666,4,4,2,2,1,2,4,4,4,3,4,4,4,4,3,3,4,4,1,1,1,4
1282,16,3.0,Cycling,UI,95.83333333333334,92,92,24,24,34,33,92,92,92,73,92,92,92,92,73,73,70,92,19,19,19,92
1283,16,3.0,Mixing,B_r,1.0416666666666665,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1
1284,16,3.0,Mixing,UI,98.95833333333334,95,95,26,26,35,34,95,95,95,75,95,95,95,95,75,75,74,95,20,20,20,95
1285,16,3.0,Mono B,B_r,30.208333333333332,29,29,12,12,9,9,29,29,29,26,29,29,29,29,26,26,22,29,3,3,3,29
1286,16,3.0,Mono B,Fishy,1.0416666666666665,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1
1287,16,3.0,Mono B,UI,68.75,66,66,13,13,26,25,66,66,66,49,66,66,66,66,49,49,51,66,17,17,17,66
1288,16,3.0,No treatment,A&B,2.083333333333333,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,2
1289,16,3.0,No treatment,AB_r,12.5,12,12,7,7,3,4,12,12,12,11,12,12,12,12,11,11,10,12,1,1,1,12
1290,16,3.0,No treatment,A_r,36.45833333333333,35,35,11,11,12,13,35,35,35,33,35,35,35,35,33,33,31,35,2,2,2,35
1291,16,3.0,No treatment,B_r,6.25,6,6,0,0,3,3,6,6,6,5,6,6,6,6,5,5,5,6,1,1,1,6
1292,16,3.0,No treatment,Fishy,1.0416666666666665,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1
1293,16,3.0,No treatment,UI,4.166666666666666,4,4,0,0,1,1,4,4,4,1,4,4,4,4,1,1,1,4,3,3,3,4
1294,16,3.0,No treatment,WT,37.5,36,36,6,6,15,11,36,36,36,23,36,36,36,36,23,23,24,36,13,13,13,36
1295,17,0.0,Combo,UI,100.0,96,96,26,26,35,31,96,96,96,74,96,96,96,96,74,74,76,96,22,22,22,96
1296,17,0.0,Cycling,B_r,1.0416666666666665,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1
1297,17,0.0,Cycling,UI,98.95833333333334,95,95,25,25,35,30,95,95,95,73,95,95,95,95,73,73,75,95,22,22,22,95
1298,17,0.0,Mixing,B_r,3.125,3,3,2,2,1,0,3,3,3,1,3,3,3,3,1,1,3,3,2,2,2,3
1299,17,0.0,Mixing,UI,96.875,93,93,24,24,34,31,93,93,93,73,93,93,93,93,73,73,73,93,20,20,20,93
1300,17,0.0,Mono A,A_r,57.291666666666664,55,55,20,20,18,23,55,55,55,50,55,55,55,55,50,50,45,55,5,5,5,55
