ID,plate,well,row,col,tip,rep,rwell,transfer_n,turnover_strain,treatment_with,turnover_id,infection_to_well,infection_to_well_id,transfer_from_well_id,transfer_to_well_id,exclude,pheno_str,pheno_num,phenotype,strategy
t13_P1_F21,1,141,F,21,3,1,35,13,,none,,,,t12_P1_F21,,,['1' '1' '1' '1'],15,AB_r,No treatment
t13_P1_F22,1,142,F,22,3,3,35,13,,none,,,,t12_P1_F22,,,['1' '1' '1' '1'],15,AB_r,No treatment
t13_P1_E23,1,119,E,23,3,0,36,13,,none,,,,t12_P1_E23,,,['0' '0' '1' '1'],3,B_r,No treatment
t13_P1_E24,1,120,E,24,3,2,36,13,,none,,,,t12_P1_E24,,,['0' '0' '1' '1'],3,B_r,No treatment
t13_P1_F23,1,143,F,23,3,1,36,13,,none,,,,t12_P1_F23,,,['0' '0' '1' '1'],3,B_r,No treatment
t13_P1_F24,1,144,F,24,3,3,36,13,,none,,,,t12_P1_F24,,,['0' '0' '1' '1'],3,B_r,No treatment
t13_P1_G1,1,145,G,1,4,0,37,13,B_r,none,t13_S_G13,,,,,,['0' '0' '1' '1'],3,B_r,No treatment
t13_P1_G2,1,146,G,2,4,2,37,13,B_r,none,t13_S_G14,,,,,,['0' '0' '1' '1'],3,B_r,No treatment
t13_P1_H1,1,169,H,1,4,1,37,13,B_r,none,t13_S_H13,,,,,,['0' '0' '1' '1'],3,B_r,No treatment
t13_P1_H2,1,170,H,2,4,3,37,13,B_r,none,t13_S_H14,,,,,,['0' '0' '1' '1'],3,B_r,No treatment
t13_P1_G3,1,147,G,3,4,0,38,13,,none,,50.0,t14_P1_I3,t12_P1_G3,t14_P1_G3,,['0' '0' '1' '1'],3,B_r,No treatment
t13_P1_G4,1,148,G,4,4,2,38,13,,none,,50.0,t14_P1_I4,t12_P1_G4,t14_P1_G4,,['0' '0' '1' '1'],3,B_r,No treatment
t13_P1_H3,1,171,H,3,4,1,38,13,,none,,50.0,t14_P1_J3,t12_P1_H3,t14_P1_H3,,['0' '0' '1' '1'],3,B_r,No treatment
t13_P1_H4,1,172,H,4,4,3,38,13,,none,,50.0,t14_P1_J4,t12_P1_H4,t14_P1_H4,,['0' '0' '1' '1'],3,B_r,No treatment
t13_P1_G5,1,149,G,5,4,0,39,13,B_r,none,t13_S_G13,82.0,t14_P1_M19,,,,['0' '0' '1' '1'],3,B_r,No treatment
t13_P1_G6,1,150,G,6,4,2,39,13,B_r,none,t13_S_G14,82.0,t14_P1_M20,,,,['0' '0' '1' '1'],3,B_r,No treatment
t13_P1_H5,1,173,H,5,4,1,39,13,B_r,none,t13_S_H13,82.0,t14_P1_N19,,,,['0' '0' '1' '1'],3,B_r,No treatment
t13_P1_H6,1,174,H,6,4,3,39,13,B_r,none,t13_S_H14,82.0,t14_P1_N20,,,,['0' '0' '1' '1'],3,B_r,No treatment
t13_P1_G7,1,151,G,7,4,0,40,13,A_r,none,t13_S_G9,,,,t14_P1_G7,,['0' '1' '0' '1'],5,A_r,No treatment
t13_P1_G8,1,152,G,8,4,2,40,13,A_r,none,t13_S_G10,,,,t14_P1_G8,,['0' '1' '0' '1'],5,A_r,No treatment
t13_P1_H7,1,175,H,7,4,1,40,13,A_r,none,t13_S_H9,,,,t14_P1_H7,,['0' '1' '0' '1'],5,A_r,No treatment
t13_P1_H8,1,176,H,8,4,3,40,13,A_r,none,t13_S_H10,,,,t14_P1_H8,,['0' '1' '0' '1'],5,A_r,No treatment
t13_P1_G9,1,153,G,9,4,0,41,13,,none,,,,t12_P1_G9,,,['0' '0' '1' '1'],3,B_r,No treatment
t13_P1_G10,1,154,G,10,4,2,41,13,,none,,,,t12_P1_G10,,,['0' '0' '1' '1'],3,B_r,No treatment
t13_P1_H9,1,177,H,9,4,1,41,13,,none,,,,t12_P1_H9,,,['0' '0' '1' '1'],3,B_r,No treatment
t13_P1_H10,1,178,H,10,4,3,41,13,,none,,,,t12_P1_H10,,,['0' '0' '1' '1'],3,B_r,No treatment
t13_P1_G11,1,155,G,11,4,0,42,13,B_r,none,t13_S_G13,29.0,t14_P1_E9,,,,['0' '0' '1' '1'],3,B_r,No treatment
t13_P1_G12,1,156,G,12,4,2,42,13,B_r,none,t13_S_G14,29.0,t14_P1_E10,,,,['0' '0' '1' '1'],3,B_r,No treatment
t13_P1_H11,1,179,H,11,4,1,42,13,B_r,none,t13_S_H13,29.0,t14_P1_F9,,,,['0' '0' '1' '1'],3,B_r,No treatment
t13_P1_H12,1,180,H,12,4,3,42,13,B_r,none,t13_S_H14,29.0,t14_P1_F10,,,,['0' '0' '1' '1'],3,B_r,No treatment
t13_P1_G13,1,157,G,13,4,0,43,13,A_r,none,t13_S_G9,,,,,,['0' '1' '0' '1'],5,A_r,No treatment
t13_P1_G14,1,158,G,14,4,2,43,13,A_r,none,t13_S_G10,,,,,,['0' '1' '0' '1'],5,A_r,No treatment
t13_P1_H13,1,181,H,13,4,1,43,13,A_r,none,t13_S_H9,,,,,,['0' '1' '0' '1'],5,A_r,No treatment
t13_P1_H14,1,182,H,14,4,3,43,13,A_r,none,t13_S_H10,,,,,,['0' '1' '0' '1'],5,A_r,No treatment
t13_P1_G15,1,159,G,15,4,0,44,13,,none,,,,t12_P1_G15,t14_P1_G15,,['1' '1' '1' '1'],15,AB_r,No treatment
t13_P1_G16,1,160,G,16,4,2,44,13,,none,,,,t12_P1_G16,t14_P1_G16,,['1' '1' '1' '1'],15,AB_r,No treatment
t13_P1_H15,1,183,H,15,4,1,44,13,,none,,,,t12_P1_H15,t14_P1_H15,,['1' '1' '1' '1'],15,AB_r,No treatment
t13_P1_H16,1,184,H,16,4,3,44,13,,none,,,,t12_P1_H16,t14_P1_H16,,['1' '1' '1' '1'],15,AB_r,No treatment
t13_P1_G17,1,161,G,17,4,0,45,13,,none,,,,t12_P1_G17,t14_P1_G17,,['1' '1' '1' '1'],15,AB_r,No treatment
t13_P1_G18,1,162,G,18,4,2,45,13,,none,,,,t12_P1_G18,t14_P1_G18,,['1' '1' '1' '1'],15,AB_r,No treatment
t13_P1_H17,1,185,H,17,4,1,45,13,,none,,,,t12_P1_H17,t14_P1_H17,,['0' '1' '0' '1'],5,A_r,No treatment
t13_P1_H18,1,186,H,18,4,3,45,13,,none,,,,t12_P1_H18,t14_P1_H18,,['1' '1' '1' '1'],15,AB_r,No treatment
t13_P1_G19,1,163,G,19,4,0,46,13,A_r,none,t13_S_G9,3.0,t14_P1_A5,,t14_P1_G19,,['1' '1' '1' '1'],15,AB_r,No treatment
t13_P1_G20,1,164,G,20,4,2,46,13,A_r,none,t13_S_G10,3.0,t14_P1_A6,,t14_P1_G20,,['1' '1' '1' '1'],15,AB_r,No treatment
t13_P1_H19,1,187,H,19,4,1,46,13,A_r,none,t13_S_H9,3.0,t14_P1_B5,,t14_P1_H19,,['1' '1' '1' '1'],15,AB_r,No treatment
t13_P1_H20,1,188,H,20,4,3,46,13,A_r,none,t13_S_H10,3.0,t14_P1_B6,,t14_P1_H20,,['0' '1' '1' '1'],7,A&B,No treatment
t13_P1_G21,1,165,G,21,4,0,47,13,A_r,none,t13_S_G9,,,,,,['1' '1' '1' '1'],15,AB_r,No treatment
t13_P1_G22,1,166,G,22,4,2,47,13,A_r,none,t13_S_G10,,,,,,['1' '1' '1' '1'],15,AB_r,No treatment
t13_P1_H21,1,189,H,21,4,1,47,13,A_r,none,t13_S_H9,,,,,,['1' '1' '1' '1'],15,AB_r,No treatment
t13_P1_H22,1,190,H,22,4,3,47,13,A_r,none,t13_S_H10,,,,,,['1' '1' '1' '1'],15,AB_r,No treatment
t13_P1_G23,1,167,G,23,4,0,48,13,,none,,,,t12_P1_G23,t14_P1_G23,,['0' '0' '1' '1'],3,B_r,No treatment
t13_P1_G24,1,168,G,24,4,2,48,13,,none,,,,t12_P1_G24,t14_P1_G24,,['0' '0' '1' '1'],3,B_r,No treatment
t13_P1_H23,1,191,H,23,4,1,48,13,,none,,,,t12_P1_H23,t14_P1_H23,,['0' '0' '1' '1'],3,B_r,No treatment
t13_P1_H24,1,192,H,24,4,3,48,13,,none,,,,t12_P1_H24,t14_P1_H24,,['0' '0' '1' '1'],3,B_r,No treatment
t13_P1_I1,1,193,I,1,5,0,49,13,B_r,none,t13_S_G13,64.0,t14_P1_K7,,t14_P1_I1,,['0' '0' '1' '1'],3,B_r,No treatment
t13_P1_I2,1,194,I,2,5,2,49,13,B_r,none,t13_S_G14,64.0,t14_P1_K8,,t14_P1_I2,,['0' '0' '1' '1'],3,B_r,No treatment
t13_P1_J1,1,217,J,1,5,1,49,13,B_r,none,t13_S_H13,64.0,t14_P1_L7,,t14_P1_J1,,['0' '0' '1' '1'],3,B_r,No treatment
t13_P1_J2,1,218,J,2,5,3,49,13,B_r,none,t13_S_H14,64.0,t14_P1_L8,,t14_P1_J2,,['0' '0' '1' '1'],3,B_r,No treatment
t13_P1_I3,1,195,I,3,5,0,50,13,,none,,,,t12_P1_I3,t14_P1_I3,,['0' '1' '1' '1'],7,A&B,No treatment
t13_P1_I4,1,196,I,4,5,2,50,13,,none,,,,t12_P1_I4,t14_P1_I4,,['1' '1' '1' '1'],15,AB_r,No treatment
t13_P1_J3,1,219,J,3,5,1,50,13,,none,,,,t12_P1_J3,t14_P1_J3,,['0' '1' '1' '1'],7,A&B,No treatment
t13_P1_J4,1,220,J,4,5,3,50,13,,none,,,,t12_P1_J4,t14_P1_J4,,['1' '1' '1' '1'],15,AB_r,No treatment
t13_P1_I5,1,197,I,5,5,0,51,13,A_r,none,t13_S_G9,35.0,t14_P1_E21,,,,['0' '1' '0' '1'],5,A_r,No treatment
t13_P1_I6,1,198,I,6,5,2,51,13,A_r,none,t13_S_G10,35.0,t14_P1_E22,,,,['0' '1' '0' '1'],5,A_r,No treatment
t13_P1_J5,1,221,J,5,5,1,51,13,A_r,none,t13_S_H9,35.0,t14_P1_F21,,,,['0' '1' '0' '1'],5,A_r,No treatment
t13_P1_J6,1,222,J,6,5,3,51,13,A_r,none,t13_S_H10,35.0,t14_P1_F22,,,,['0' '1' '0' '1'],5,A_r,No treatment
t13_P1_I7,1,199,I,7,5,0,52,13,A_r,none,t13_S_G9,,,,t14_P1_I7,,['0' '1' '0' '1'],5,A_r,No treatment
t13_P1_I8,1,200,I,8,5,2,52,13,A_r,none,t13_S_G10,,,,t14_P1_I8,,['0' '1' '0' '1'],5,A_r,No treatment
t13_P1_J7,1,223,J,7,5,1,52,13,A_r,none,t13_S_H9,,,,t14_P1_J7,,['0' '1' '0' '1'],5,A_r,No treatment
t13_P1_J8,1,224,J,8,5,3,52,13,A_r,none,t13_S_H10,,,,t14_P1_J8,,['0' '1' '0' '1'],5,A_r,No treatment
t13_P1_I9,1,201,I,9,5,0,53,13,,none,,,,t12_P1_I9,t14_P1_I9,,['0' '0' '1' '1'],3,B_r,No treatment
t13_P1_I10,1,202,I,10,5,2,53,13,,none,,,,t12_P1_I10,t14_P1_I10,,['0' '0' '1' '1'],3,B_r,No treatment
t13_P1_J9,1,225,J,9,5,1,53,13,,none,,,,t12_P1_J9,t14_P1_J9,,['0' '0' '1' '1'],3,B_r,No treatment
t13_P1_J10,1,226,J,10,5,3,53,13,,none,,,,t12_P1_J10,t14_P1_J10,,['0' '0' '1' '1'],3,B_r,No treatment
t13_P1_I11,1,203,I,11,5,0,54,13,A_r,none,t13_S_G9,,,,,,['0' '1' '0' '1'],5,A_r,No treatment
t13_P1_I12,1,204,I,12,5,2,54,13,A_r,none,t13_S_G10,,,,,,['0' '1' '0' '1'],5,A_r,No treatment
t13_P1_J11,1,227,J,11,5,1,54,13,A_r,none,t13_S_H9,,,,,,['0' '1' '0' '1'],5,A_r,No treatment
t13_P1_J12,1,228,J,12,5,3,54,13,A_r,none,t13_S_H10,,,,,,['0' '1' '0' '1'],5,A_r,No treatment
t13_P1_I13,1,205,I,13,5,0,55,13,,none,,,,t12_P1_I13,t14_P1_I13,,['0' '0' '1' '1'],3,B_r,No treatment
t13_P1_I14,1,206,I,14,5,2,55,13,,none,,,,t12_P1_I14,t14_P1_I14,,['0' '0' '1' '1'],3,B_r,No treatment
t13_P1_J13,1,229,J,13,5,1,55,13,,none,,,,t12_P1_J13,t14_P1_J13,,['0' '0' '1' '1'],3,B_r,No treatment
t13_P1_J14,1,230,J,14,5,3,55,13,,none,,,,t12_P1_J14,t14_P1_J14,,['0' '0' '1' '1'],3,B_r,No treatment
t13_P1_I15,1,207,I,15,5,0,56,13,,none,,,,t12_P1_I15,,,['0' '0' '1' '1'],3,B_r,No treatment
t13_P1_I16,1,208,I,16,5,2,56,13,,none,,,,t12_P1_I16,,,['0' '0' '1' '1'],3,B_r,No treatment
t13_P1_J15,1,231,J,15,5,1,56,13,,none,,,,t12_P1_J15,,,['0' '0' '1' '1'],3,B_r,No treatment
t13_P1_J16,1,232,J,16,5,3,56,13,,none,,,,t12_P1_J16,,,['0' '0' '1' '1'],3,B_r,No treatment
t13_P1_I17,1,209,I,17,5,0,57,13,,none,,,,t12_P1_I17,,,['0' '1' '0' '1'],5,A_r,No treatment
t13_P1_I18,1,210,I,18,5,2,57,13,,none,,,,t12_P1_I18,,,['0' '1' '0' '1'],5,A_r,No treatment
t13_P1_J17,1,233,J,17,5,1,57,13,,none,,,,t12_P1_J17,,,['0' '1' '0' '1'],5,A_r,No treatment
t13_P1_J18,1,234,J,18,5,3,57,13,,none,,,,t12_P1_J18,,,['0' '1' '0' '1'],5,A_r,No treatment
t13_P1_I19,1,211,I,19,5,0,58,13,,none,,,,t12_P1_I19,,,['0' '0' '1' '1'],3,B_r,No treatment
t13_P1_I20,1,212,I,20,5,2,58,13,,none,,,,t12_P1_I20,,,['0' '0' '1' '1'],3,B_r,No treatment
t13_P1_J19,1,235,J,19,5,1,58,13,,none,,,,t12_P1_J19,,,['0' '0' '1' '1'],3,B_r,No treatment
t13_P1_J20,1,236,J,20,5,3,58,13,,none,,,,t12_P1_J20,,,['0' '0' '1' '1'],3,B_r,No treatment
t13_P1_I21,1,213,I,21,5,0,59,13,B_r,none,t13_S_G13,14.0,t14_P1_C3,,,,['0' '0' '1' '1'],3,B_r,No treatment
t13_P1_I22,1,214,I,22,5,2,59,13,B_r,none,t13_S_G14,14.0,t14_P1_C4,,,,['0' '0' '1' '1'],3,B_r,No treatment
t13_P1_J21,1,237,J,21,5,1,59,13,B_r,none,t13_S_H13,14.0,t14_P1_D3,,,,['0' '0' '1' '1'],3,B_r,No treatment
t13_P1_J22,1,238,J,22,5,3,59,13,B_r,none,t13_S_H14,14.0,t14_P1_D4,,,,['0' '0' '1' '1'],3,B_r,No treatment
t13_P1_I23,1,215,I,23,5,0,60,13,,none,,,,t12_P1_I23,t14_P1_I23,,['1' '1' '1' '1'],15,AB_r,No treatment
t13_P1_I24,1,216,I,24,5,2,60,13,,none,,,,t12_P1_I24,t14_P1_I24,,['1' '1' '1' '1'],15,AB_r,No treatment
t13_P1_J23,1,239,J,23,5,1,60,13,,none,,,,t12_P1_J23,t14_P1_J23,,['1' '1' '1' '1'],15,AB_r,No treatment
t13_P1_J24,1,240,J,24,5,3,60,13,,none,,,,t12_P1_J24,t14_P1_J24,,['1' '1' '1' '1'],15,AB_r,No treatment
t13_P1_K1,1,241,K,1,6,0,61,13,A_r,none,t13_S_G9,,,,,,['0' '1' '0' '1'],5,A_r,No treatment
t13_P1_K2,1,242,K,2,6,2,61,13,A_r,none,t13_S_G10,,,,,,['0' '1' '0' '1'],5,A_r,No treatment
t13_P1_L1,1,265,L,1,6,1,61,13,A_r,none,t13_S_H9,,,,,,['0' '1' '0' '1'],5,A_r,No treatment
t13_P1_L2,1,266,L,2,6,3,61,13,A_r,none,t13_S_H10,,,,,,['0' '1' '0' '1'],5,A_r,No treatment
t13_P1_K3,1,243,K,3,6,0,62,13,,none,,,,t12_P1_K3,t14_P1_K3,,['0' '1' '0' '1'],5,A_r,No treatment
t13_P1_K4,1,244,K,4,6,2,62,13,,none,,,,t12_P1_K4,t14_P1_K4,,['0' '1' '0' '1'],5,A_r,No treatment
t13_P1_L3,1,267,L,3,6,1,62,13,,none,,,,t12_P1_L3,t14_P1_L3,,['0' '1' '0' '1'],5,A_r,No treatment
t13_P1_L4,1,268,L,4,6,3,62,13,,none,,,,t12_P1_L4,t14_P1_L4,,['0' '1' '0' '1'],5,A_r,No treatment
t13_P1_K5,1,245,K,5,6,0,63,13,,none,,,,t12_P1_K5,,,['1' '1' '1' '1'],15,AB_r,No treatment
t13_P1_K6,1,246,K,6,6,2,63,13,,none,,,,t12_P1_K6,,,['1' '1' '1' '1'],15,AB_r,No treatment
t13_P1_L5,1,269,L,5,6,1,63,13,,none,,,,t12_P1_L5,,,['0' '1' '0' '1'],5,A_r,No treatment
t13_P1_L6,1,270,L,6,6,3,63,13,,none,,,,t12_P1_L6,,,['1' '1' '1' '1'],15,AB_r,No treatment
t13_P1_K7,1,247,K,7,6,0,64,13,,none,,,,t12_P1_K7,t14_P1_K7,,['0' '1' '0' '1'],5,A_r,No treatment
t13_P1_K8,1,248,K,8,6,2,64,13,,none,,,,t12_P1_K8,t14_P1_K8,,['0' '1' '0' '1'],5,A_r,No treatment
t13_P1_L7,1,271,L,7,6,1,64,13,,none,,,,t12_P1_L7,t14_P1_L7,,['0' '1' '0' '1'],5,A_r,No treatment
t13_P1_L8,1,272,L,8,6,3,64,13,,none,,,,t12_P1_L8,t14_P1_L8,,['0' '1' '0' '1'],5,A_r,No treatment
t13_P1_K9,1,249,K,9,6,0,65,13,,none,,36.0,t14_P1_E23,t12_P1_K9,t14_P1_K9,,['0' '0' '1' '1'],3,B_r,No treatment
t13_P1_K10,1,250,K,10,6,2,65,13,,none,,36.0,t14_P1_E24,t12_P1_K10,t14_P1_K10,,['0' '0' '1' '1'],3,B_r,No treatment
t13_P1_L9,1,273,L,9,6,1,65,13,,none,,36.0,t14_P1_F23,t12_P1_L9,t14_P1_L9,,['0' '0' '1' '1'],3,B_r,No treatment
t13_P1_L10,1,274,L,10,6,3,65,13,,none,,36.0,t14_P1_F24,t12_P1_L10,t14_P1_L10,,['0' '0' '1' '1'],3,B_r,No treatment
t13_P1_K11,1,251,K,11,6,0,66,13,A_r,none,t13_S_G9,29.0,t14_P1_E9,,t14_P1_K11,,['0' '1' '0' '1'],5,A_r,No treatment
t13_P1_K12,1,252,K,12,6,2,66,13,A_r,none,t13_S_G10,29.0,t14_P1_E10,,t14_P1_K12,,['0' '1' '0' '1'],5,A_r,No treatment
t13_P1_L11,1,275,L,11,6,1,66,13,A_r,none,t13_S_H9,29.0,t14_P1_F9,,t14_P1_L11,,['0' '1' '0' '1'],5,A_r,No treatment
t13_P1_L12,1,276,L,12,6,3,66,13,A_r,none,t13_S_H10,29.0,t14_P1_F10,,t14_P1_L12,,['0' '1' '0' '1'],5,A_r,No treatment
t13_P1_K13,1,253,K,13,6,0,67,13,A_r,none,t13_S_G9,,,,t14_P1_K13,,['0' '1' '0' '1'],5,A_r,No treatment
t13_P1_K14,1,254,K,14,6,2,67,13,A_r,none,t13_S_G10,,,,t14_P1_K14,,['0' '1' '0' '1'],5,A_r,No treatment
t13_P1_L13,1,277,L,13,6,1,67,13,A_r,none,t13_S_H9,,,,t14_P1_L13,,['0' '1' '0' '1'],5,A_r,No treatment
t13_P1_L14,1,278,L,14,6,3,67,13,A_r,none,t13_S_H10,,,,t14_P1_L14,,['0' '1' '0' '1'],5,A_r,No treatment
t13_P1_K15,1,255,K,15,6,0,68,13,,none,,,,t12_P1_K15,t14_P1_K15,,['0' '0' '1' '1'],3,B_r,No treatment
t13_P1_K16,1,256,K,16,6,2,68,13,,none,,,,t12_P1_K16,t14_P1_K16,,['0' '0' '1' '1'],3,B_r,No treatment
t13_P1_L15,1,279,L,15,6,1,68,13,,none,,,,t12_P1_L15,t14_P1_L15,,['0' '0' '1' '1'],3,B_r,No treatment
t13_P1_L16,1,280,L,16,6,3,68,13,,none,,,,t12_P1_L16,t14_P1_L16,,['0' '0' '1' '1'],3,B_r,No treatment
t13_P1_K17,1,257,K,17,6,0,69,13,,none,,,,t12_P1_K17,t14_P1_K17,,['0' '0' '1' '1'],3,B_r,No treatment
t13_P1_K18,1,258,K,18,6,2,69,13,,none,,,,t12_P1_K18,t14_P1_K18,,['0' '0' '1' '1'],3,B_r,No treatment
t13_P1_L17,1,281,L,17,6,1,69,13,,none,,,,t12_P1_L17,t14_P1_L17,,['0' '0' '1' '1'],3,B_r,No treatment
t13_P1_L18,1,282,L,18,6,3,69,13,,none,,,,t12_P1_L18,t14_P1_L18,,['0' '0' '1' '1'],3,B_r,No treatment
t13_P1_K19,1,259,K,19,6,0,70,13,,none,,22.0,t14_P1_C19,t12_P1_K19,,,['0' '1' '0' '1'],5,A_r,No treatment
t13_P1_K20,1,260,K,20,6,2,70,13,,none,,22.0,t14_P1_C20,t12_P1_K20,,,['0' '1' '0' '1'],5,A_r,No treatment
t13_P1_L19,1,283,L,19,6,1,70,13,,none,,22.0,t14_P1_D19,t12_P1_L19,,,['0' '1' '0' '1'],5,A_r,No treatment
t13_P1_L20,1,284,L,20,6,3,70,13,,none,,22.0,t14_P1_D20,t12_P1_L20,,,['0' '1' '0' '1'],5,A_r,No treatment
t13_P1_K21,1,261,K,21,6,0,71,13,,none,,,,t12_P1_K21,,,['0' '1' '0' '1'],5,A_r,No treatment
t13_P1_K22,1,262,K,22,6,2,71,13,,none,,,,t12_P1_K22,,,['0' '1' '0' '1'],5,A_r,No treatment
t13_P1_L21,1,285,L,21,6,1,71,13,,none,,,,t12_P1_L21,,,['0' '1' '0' '1'],5,A_r,No treatment
t13_P1_L22,1,286,L,22,6,3,71,13,,none,,,,t12_P1_L22,,,['0' '1' '0' '1'],5,A_r,No treatment
t13_P1_K23,1,263,K,23,6,0,72,13,,none,,,,t12_P1_K23,t14_P1_K23,,['0' '0' '1' '1'],3,B_r,No treatment
t13_P1_K24,1,264,K,24,6,2,72,13,,none,,,,t12_P1_K24,t14_P1_K24,,['0' '0' '1' '1'],3,B_r,No treatment
t13_P1_L23,1,287,L,23,6,1,72,13,,none,,,,t12_P1_L23,t14_P1_L23,,['0' '0' '1' '1'],3,B_r,No treatment
t13_P1_L24,1,288,L,24,6,3,72,13,,none,,,,t12_P1_L24,t14_P1_L24,,['0' '0' '1' '1'],3,B_r,No treatment
t13_P1_M1,1,289,M,1,7,0,73,13,,none,,,,t12_P1_M1,t14_P1_M1,,['0' '0' '1' '1'],3,B_r,No treatment
t13_P1_M2,1,290,M,2,7,2,73,13,,none,,,,t12_P1_M2,t14_P1_M2,,['0' '0' '1' '1'],3,B_r,No treatment
t13_P1_N1,1,313,N,1,7,1,73,13,,none,,,,t12_P1_N1,t14_P1_N1,,['0' '0' '1' '1'],3,B_r,No treatment
t13_P1_N2,1,314,N,2,7,3,73,13,,none,,,,t12_P1_N2,t14_P1_N2,,['0' '0' '1' '1'],3,B_r,No treatment
t13_P1_M3,1,291,M,3,7,0,74,13,B_r,none,t13_S_G13,,,,,,['0' '0' '1' '1'],3,B_r,No treatment
t13_P1_M4,1,292,M,4,7,2,74,13,B_r,none,t13_S_G14,,,,,,['0' '0' '1' '1'],3,B_r,No treatment
t13_P1_N3,1,315,N,3,7,1,74,13,B_r,none,t13_S_H13,,,,,,['0' '0' '1' '1'],3,B_r,No treatment
t13_P1_N4,1,316,N,4,7,3,74,13,B_r,none,t13_S_H14,,,,,,['0' '0' '1' '1'],3,B_r,No treatment
t13_P1_M5,1,293,M,5,7,0,75,13,,none,,,,t12_P1_M5,t14_P1_M5,,['0' '1' '0' '1'],5,A_r,No treatment
t13_P1_M6,1,294,M,6,7,2,75,13,,none,,,,t12_P1_M6,t14_P1_M6,,['0' '1' '0' '1'],5,A_r,No treatment
t13_P1_N5,1,317,N,5,7,1,75,13,,none,,,,t12_P1_N5,t14_P1_N5,,['0' '1' '0' '1'],5,A_r,No treatment
t13_P1_N6,1,318,N,6,7,3,75,13,,none,,,,t12_P1_N6,t14_P1_N6,,['0' '1' '0' '1'],5,A_r,No treatment
t13_P1_M7,1,295,M,7,7,0,76,13,B_r,none,t13_S_G13,,,,,,['1' '1' '1' '1'],15,AB_r,No treatment
t13_P1_M8,1,296,M,8,7,2,76,13,B_r,none,t13_S_G14,,,,,,['1' '1' '1' '1'],15,AB_r,No treatment
t13_P1_N7,1,319,N,7,7,1,76,13,B_r,none,t13_S_H13,,,,,,['1' '1' '1' '1'],15,AB_r,No treatment
t13_P1_N8,1,320,N,8,7,3,76,13,B_r,none,t13_S_H14,,,,,,['1' '1' '1' '1'],15,AB_r,No treatment
t13_P1_M9,1,297,M,9,7,0,77,13,,none,,,,t12_P1_M9,t14_P1_M9,,['1' '1' '1' '1'],15,AB_r,No treatment
t13_P1_M10,1,298,M,10,7,2,77,13,,none,,,,t12_P1_M10,t14_P1_M10,,['1' '1' '1' '1'],15,AB_r,No treatment
t13_P1_N9,1,321,N,9,7,1,77,13,,none,,,,t12_P1_N9,t14_P1_N9,,['1' '1' '1' '1'],15,AB_r,No treatment
t13_P1_N10,1,322,N,10,7,3,77,13,,none,,,,t12_P1_N10,t14_P1_N10,,['1' '1' '1' '1'],15,AB_r,No treatment
t13_P1_M11,1,299,M,11,7,0,78,13,B_r,none,t13_S_G13,,,,t14_P1_M11,,['0' '0' '1' '1'],3,B_r,No treatment
t13_P1_M12,1,300,M,12,7,2,78,13,B_r,none,t13_S_G14,,,,t14_P1_M12,,['0' '0' '1' '1'],3,B_r,No treatment
t13_P1_N11,1,323,N,11,7,1,78,13,B_r,none,t13_S_H13,,,,t14_P1_N11,,['0' '0' '1' '1'],3,B_r,No treatment
t13_P1_N12,1,324,N,12,7,3,78,13,B_r,none,t13_S_H14,,,,t14_P1_N12,,['0' '0' '1' '1'],3,B_r,No treatment
t13_P1_M13,1,301,M,13,7,0,79,13,B_r,none,t13_S_G13,,,,,,['0' '0' '1' '1'],3,B_r,No treatment
t13_P1_M14,1,302,M,14,7,2,79,13,B_r,none,t13_S_G14,,,,,,['0' '0' '1' '1'],3,B_r,No treatment
t13_P1_N13,1,325,N,13,7,1,79,13,B_r,none,t13_S_H13,,,,,,['0' '0' '1' '1'],3,B_r,No treatment
t13_P1_N14,1,326,N,14,7,3,79,13,B_r,none,t13_S_H14,,,,,,['0' '0' '1' '1'],3,B_r,No treatment
t13_P1_M15,1,303,M,15,7,0,80,13,,none,,41.0,t14_P1_G9,t12_P1_M15,t14_P1_M15,,['1' '1' '1' '1'],15,AB_r,No treatment
t13_P1_M16,1,304,M,16,7,2,80,13,,none,,41.0,t14_P1_G10,t12_P1_M16,t14_P1_M16,,['1' '1' '1' '1'],15,AB_r,No treatment
t13_P1_N15,1,327,N,15,7,1,80,13,,none,,41.0,t14_P1_H9,t12_P1_N15,t14_P1_N15,,['1' '1' '1' '1'],15,AB_r,No treatment
t13_P1_N16,1,328,N,16,7,3,80,13,,none,,41.0,t14_P1_H10,t12_P1_N16,t14_P1_N16,,['1' '1' '1' '1'],15,AB_r,No treatment
t13_P1_M17,1,305,M,17,7,0,81,13,A_r,none,t13_S_G9,8.0,t14_P1_A15,,,,['0' '1' '0' '1'],5,A_r,No treatment
t13_P1_M18,1,306,M,18,7,2,81,13,A_r,none,t13_S_G10,8.0,t14_P1_A16,,,,['0' '1' '0' '1'],5,A_r,No treatment
t13_P1_N17,1,329,N,17,7,1,81,13,A_r,none,t13_S_H9,8.0,t14_P1_B15,,,,['0' '1' '0' '1'],5,A_r,No treatment
t13_P1_N18,1,330,N,18,7,3,81,13,A_r,none,t13_S_H10,8.0,t14_P1_B16,,,,['0' '1' '0' '1'],5,A_r,No treatment
t13_P1_M19,1,307,M,19,7,0,82,13,A_r,none,t13_S_G9,,,,t14_P1_M19,,['0' '1' '0' '1'],5,A_r,No treatment
